Year,Name,College,POS,Height (in),Weight (lbs),BMI,40 Yard,Bench Press,Vert Leap (in),Broad Jump (in),Shuttle,3Cone
1987,Danny Villa,Arizona State,OT,77.0,309.0,36.63805026142688,5.5,21.0,22.5,92.0,4.78,
1987,Jeff Ward,Texas,K,68.9,171.0,25.322873856433564,4.78,,24.5,103.0,4.38,
1987,Jim Warne,Arizona State,OT,78.5,307.0,35.02308410077488,5.52,,22.0,89.0,5.0,
1987,Arthur Wells,Grambling State (LA),TE,75.8,236.0,28.87546034906468,4.82,13.0,28.0,101.0,4.82,
1987,Tom Welter,Nebraska,OT,76.4,274.0,33.00039746717469,5.23,13.0,27.0,87.0,5.04,
1987,Adrian White,Florida,SS,71.5,198.0,27.227541689080148,,17.0,,,,
1987,Bobby White,Penn State,DT,74.3,246.0,31.32656702575315,4.87,18.0,26.0,109.0,4.41,
1987,Gerald White,Michigan,FB,71.4,220.0,30.3376252461769,,,28.0,104.0,4.49,
1987,Solomon Wilcots,Colorado,CB,70.3,186.0,26.458036984352777,4.6,11.0,31.5,118.0,4.4,
1987,Bruce Wilkerson,Tennessee,OT,77.0,280.0,33.19952774498229,,17.0,,,,
1987,Brian Williams,Central Michigan,OT,78.9,293.0,33.08787976630507,5.48,14.0,22.0,91.0,5.0,
1987,Maurice Williams,Virginia Tech,RB,71.5,213.0,29.290234241283194,4.77,13.0,28.0,104.0,4.57,
1987,Perry Williams,Clemson,CB,73.0,203.0,26.779696003002442,4.67,8.0,29.0,103.0,4.21,
1987,Karl Wilson,Louisiana State,DE,76.5,258.0,30.992182493912594,4.96,,25.0,111.0,4.56,
1987,Frank Winters,Western Illinois,C,75.0,273.0,34.11893333333333,5.1,20.0,25.5,100.0,4.79,
1987,Carl Woods,Vanderbilt,RB,71.0,198.0,27.612378496330095,4.6,11.0,27.5,106.0,4.19,
1987,Tony Woods,Pittsburgh,DE,74.8,249.0,31.286103405873778,4.85,18.0,29.0,115.0,4.55,
1987,Rod Woodson,Purdue,CB,72.0,202.0,27.393132716049383,4.33,10.0,36.0,125.0,3.98,
1987,John Wooldridge,Ohio State,RB,68.4,193.0,29.000162443144898,,,,,,
1987,Dave Wyman,Stanford,ILB,74.0,235.0,30.16891891891892,4.79,23.0,29.0,118.0,4.3,
1987,Theo Young,Arkansas,TE,74.0,231.0,29.655405405405407,4.89,9.0,30.0,107.0,4.2,
1987,Jeff Zimmerman,Florida,OG,75.4,341.0,42.16644738230762,5.36,22.0,22.5,,4.83,
1988,Azizuddin Abdur-Raoof,Maryland,WR,72.5,199.0,26.615362663495837,4.51,10.0,35.5,124.0,4.3,
1988,Nacho Albergamo,Louisiana State,C,74.1,263.0,33.672445413336106,5.46,24.0,28.5,107.0,4.64,
1988,Thomas Aldridge,Texas,ILB,74.1,224.0,28.67919305166269,4.83,8.0,30.0,105.0,4.65,
1988,Mike Alexander,Penn State,WR,75.3,215.0,26.656543370563785,4.57,11.0,25.0,104.0,4.57,
1988,Eric Allen,Arizona State,CB,69.8,181.0,26.11698590323561,4.46,14.0,30.5,112.0,4.19,
1988,Marvin Allen,Tulane (LA),RB,69.8,213.0,30.734353576735828,4.55,15.0,31.0,110.0,4.54,
1988,O'Brien Alston,Maryland,DE,78.1,239.0,27.545531599561286,4.92,13.0,30.5,111.0,4.6,
1988,JR Ambrose,Mississippi,WR,72.1,186.0,25.15346038500234,4.58,8.0,,,,
1988,Flipper Anderson,UCLA,WR,71.6,169.0,23.174799475671797,4.45,4.0,35.5,117.0,4.31,
1988,Eric Andolsek,Louisiana State,OG,73.8,281.0,36.270114056154114,5.09,25.0,27.5,108.0,4.76,
1988,Tolbert Bain,Miami (FL),SS,73.6,197.0,25.566184723534978,4.7,12.0,30.0,112.0,4.5,
1988,Michael Ball,Southern (LA),SS,72.5,211.0,28.220309155766945,4.67,18.0,,,,
1988,Tony Bartley,Texas A&M,OG,76.3,287.0,34.656774922745804,5.2,15.0,25.0,99.0,,
1988,Trey Bauer,Penn State,ILB,72.9,215.0,28.440598297835503,4.98,12.0,27.0,102.0,4.5,
1988,John Baylor,Southern Mississippi,CB,71.8,192.0,26.1822921920221,4.59,,30.5,120.0,4.1,
1988,Sanjay Beach,Colorado State,WR,72.4,189.0,25.34778395042886,4.61,12.0,33.0,117.0,4.34,
1988,Brad Beckman,Nebraska-Omaha,TE,74.6,236.0,29.81190118523098,4.71,6.0,33.0,115.0,4.25,
1988,Brian Bedford,California,WR,75.4,214.0,26.462227975993635,4.57,13.0,33.5,118.0,4.4,
1988,Kerwin Bell,Florida,QB,74.1,200.0,25.606422367555975,5.07,,28.5,102.0,4.63,
1988,Barry Belli,Frenso State (CA),K,69.1,167.0,24.58757521241683,,18.0,,,,
1988,J.J. Birden,Oregon,WR,69.4,157.0,22.91585346610303,4.45,7.0,38.0,126.0,4.16,
1988,Bennie Blades,Miami (FL),SS,72.6,216.0,28.809507547298686,4.53,15.0,33.0,121.0,4.18,
1988,Brian Blades,Miami (FL),WR,71.1,182.0,25.309729961762226,4.48,13.0,,,,
1988,John Booty,Texas Christian,CB,72.5,177.0,23.672960760998812,4.65,11.0,34.5,126.0,4.43,
1988,Timothy Borcky,Memphis,OT,79.3,294.0,32.86671363077623,5.4,28.0,,,,
1988,John Brantley,Georgia,OLB,73.9,229.0,29.47826580556323,4.83,22.0,30.0,106.0,4.51,
1988,Michael Brim,Virginia Union,CB,71.6,186.0,25.505992322337008,4.44,9.0,30.0,114.0,4.2,
1988,Henry Brown,Florida,DT,74.6,251.0,31.70672541310583,4.99,17.0,30.0,105.0,4.64,
1988,Phillip Brown,Alabama,OLB,73.9,230.0,29.606991857115908,4.64,19.0,34.0,115.0,4.37,
1988,Selwyn Brown,Miami (FL),SS,71.3,206.0,28.48678814011083,4.69,20.0,30.5,117.0,4.35,
1988,Tim Brown,Notre Dame,WR,72.0,193.0,26.172646604938272,4.39,,,,,
1988,Vincent Brown,Mississippi Valley State,OLB,73.1,245.0,32.23195555064835,4.86,24.0,32.0,112.0,4.68,
1988,Brandy Brownlee,Oklahoma,K,71.8,229.0,31.227838083193024,,24.0,,,,
1988,John Bruhin,Tennessee,OG,75.6,283.0,34.809530808208066,,29.0,,,,
1988,Jeff Burger,Auburn,QB,71.9,208.0,28.285305854793688,4.72,,32.5,108.0,4.39,
1988,David Cadigan,Southern California,OT,76.1,281.0,34.110833487302315,4.9,32.0,27.5,105.0,4.67,
1988,Richard Calvin,Washington State,RB,72.3,198.0,26.628329402041977,4.7,10.0,28.0,109.0,4.44,
1988,Erik Campbell,Michigan,CB,69.8,170.0,24.529765765469907,4.52,,30.5,109.0,4.4,
1988,Lydell Carr,Oklahoma,FB,72.6,226.0,30.14328104485881,,20.0,,,,
1988,Chris Carrier,Louisiana State,SS,76.6,215.0,25.75942981409649,,,,,,
1988,Jon Carter,Pittsburgh,DT,76.3,266.0,32.1209133430327,4.95,26.0,28.0,110.0,5.01,
1988,Pat Carter,Florida State,TE,75.9,263.0,32.09427146529741,4.92,11.0,29.0,98.0,4.77,
1988,Chuck Cecil,Arizona,FS,71.8,184.0,25.091363350687846,,6.0,,,,
1988,Chris Chandler,Washington,QB,75.9,211.0,25.748636042500966,4.87,10.0,30.0,102.0,4.4,
1988,Curtis Chappell,Howard (DC),WR,70.9,152.0,21.257218792832827,4.46,3.0,31.0,103.0,4.22,
1988,Clifford Charlton,Florida,OLB,74.3,238.0,30.307816878574187,,15.0,,,,
1988,Louis Cheek,Texas A&M,OT,78.4,288.0,32.939400249895876,5.46,23.0,23.0,100.0,4.91,
1988,Tommy Clapp,Louisiana State,DE,75.8,276.0,33.76960617094006,5.34,20.0,30.5,101.0,4.72,
1988,Larry Clarkson,Montana,OT,79.5,303.0,33.70262252284324,5.07,16.0,27.5,106.0,5.0,
1988,Patrick Collins,Oklahoma,RB,69.4,197.0,28.75428747020571,4.49,10.0,33.5,110.0,4.29,
1988,Bill Condon,Alabama,OG,74.0,263.0,33.76351351351351,5.22,32.0,28.0,101.0,4.96,
1988,George Cooper,Ohio State,RB,73.0,245.0,32.320322762244324,4.9,16.0,30.0,109.0,4.29,
1988,Jason Cooper,Duke,TE,75.3,243.0,30.12809320486977,,20.0,,,,
1988,Danny Copeland,Eastern Kentucky,SS,74.0,206.0,26.445945945945947,4.59,18.0,30.5,115.0,,
1988,Marcus Cotton,Southern California,OLB,75.3,214.0,26.532559447910003,4.63,19.0,,,,
1988,Aaron Cox,Arizona State,WR,69.1,174.0,25.618192137488197,4.4,3.0,30.0,109.0,4.34,
1988,Greg Cox,Miami (FL),K,76.3,207.0,24.996349857172056,,10.0,,,,
1988,Greg Cox,San Jose State,SS,71.0,215.0,29.983138266217022,4.67,15.0,30.0,114.0,4.34,
1988,Jeff Cross,Missouri,DE,75.6,261.0,32.10348954396574,4.93,19.0,28.0,99.0,4.72,
1988,Derrick Crudup,Oklahoma,SS,73.9,212.0,27.28992292916771,4.61,8.0,28.0,100.0,4.54,
1988,Peter Curkendall,Penn State,DT,74.5,279.0,35.33840817981172,,28.0,28.5,106.0,,
1988,Reuben Davis,North Carolina,DT,75.5,294.0,36.25840971887198,5.19,14.0,26.0,105.0,5.02,
1988,Scott Davis,Illinois,DE,78.9,270.0,30.490537668608766,5.07,19.0,30.0,102.0,,
1988,Wendell Davis,Louisiana State,WR,71.5,188.0,25.85241332094479,,3.0,,,,
1988,Dermontti Dawson,Kentucky,C,74.3,272.0,34.63750500408478,4.94,24.0,30.0,109.0,4.34,
1988,Kent Dean,Kansas State,TE,76.0,233.0,28.35855263157895,,11.0,,,,
1988,Robert Delpino,Missouri,RB,71.4,201.0,27.7175576112798,4.54,13.0,34.0,120.0,4.15,
1988,Glenn Derby,Wisconsin,OT,78.5,290.0,33.083695078907866,5.2,22.0,25.0,99.0,4.83,
1988,Dave Desrochers,San Diego State,OT,78.4,290.0,33.1681460849646,5.56,25.0,23.0,88.0,5.08,
1988,Scott Dill,Memphis,OT,76.8,271.0,32.2999742296007,5.29,18.0,24.0,96.0,4.66,
1988,Cris Dishman,Purdue,CB,72.0,173.0,23.460455246913583,4.42,7.0,32.5,117.0,4.34,
1988,Rickey Dixon,Oklahoma,FS,70.8,177.0,24.823446327683616,4.47,6.0,31.0,106.0,4.32,
1988,Duke Donaldson,Auburn,WR,69.4,169.0,24.667383667333834,4.64,5.0,28.5,106.0,4.18,
1988,Alfred Dorsey,Nicholls State (LA),WR,66.8,168.0,26.46742443257198,4.7,8.0,28.5,108.0,4.38,
1988,John Driscoll,New Hampshire,OT,77.5,284.0,33.240707596253905,5.14,18.0,26.5,93.0,4.89,
1988,Tommy Duhart,Southeastern Oklahoma State,DT,75.9,281.0,34.29083757318849,5.28,20.0,25.0,101.0,5.1,
1988,Ron Duncan,Ball State (IN),OG,76.3,251.0,30.30958364323762,5.02,17.0,27.5,108.0,4.72,
1988,Jerry Dunlap,Youngstown State (OH),CB,68.0,175.0,26.605752595155707,4.61,13.0,31.0,109.0,4.27,
1988,James Earle,Clemson,OLB,76.1,224.0,27.191554096639567,4.79,,29.0,108.0,4.84,
1988,Quinn Early,Iowa,WR,72.1,193.0,26.10009599088953,4.41,9.0,35.0,117.0,4.23,
1988,Ferrell Edmunds,Maryland,TE,78.0,241.0,27.847304404996716,,18.0,,,,
1988,Brad Edwards,South Carolina,FS,73.8,196.0,25.29872724201497,4.61,9.0,35.5,111.0,4.21,
1988,John Elliott,Michigan,OT,78.9,305.0,34.44301477379879,5.46,,25.0,98.0,4.81,
1988,Tom Erlandson,Washington,OLB,73.6,221.0,28.680846821833654,4.82,,33.0,111.0,4.53,
1988,Corris Ervin,Central Florida,CB,71.0,173.0,24.125967070025787,,6.0,,,,
1988,Eric Everett,Texas Tech,CB,70.5,161.0,22.772093959056388,4.54,,38.5,129.0,4.09,
1988,Jeff Fairholm,Arizona,WR,71.4,186.0,25.64908316267683,4.64,12.0,30.5,108.0,4.23,
1988,Mel Farr,UCLA,FB,72.3,223.0,29.990492205330106,,21.0,,,,
1988,Doug Fiala,Colorado State,OT,78.6,286.0,32.54439976950321,5.36,19.0,25.5,117.0,4.78,
1988,Lucius Floyd,Nevada Las Vegas,RB,70.6,190.0,26.797823592196394,4.69,12.0,31.5,117.0,4.28,
1988,Bernard Ford,Central Florida,WR,69.5,168.0,24.45090833807774,4.37,6.0,32.0,115.0,4.05,
1988,Brian Forde,Washington State,OLB,74.5,225.0,28.498716274041712,4.64,13.0,34.0,123.0,4.36,
1988,Garry Frank,Mississippi State,OG,74.3,289.0,36.80234906684008,5.02,25.0,30.0,108.0,4.3,
1988,Darryl Franklin,Washington,WR,70.4,187.0,26.52476917613636,4.75,10.0,29.0,108.0,4.35,
1988,Paul Frase,Syracuse,DE,77.0,264.0,31.302411873840445,4.96,19.0,28.0,110.0,4.57,
1988,Todd Freiwald,Virginia Military Inst (VA),DE,76.5,233.0,27.989064035200137,4.85,25.0,31.5,113.0,4.7,
1988,Darrel Fullington,Miami (FL),FS,73.9,190.0,24.457949795008794,4.59,11.0,33.5,119.0,4.28,
1988,Ezekial Gadson,Pittsburgh,OLB,72.0,205.0,27.79996141975309,4.51,18.0,,,,
1988,Herb Gainer,Florida State,WR,74.3,192.0,24.450003532295142,4.75,7.0,28.5,112.0,4.5,
1988,Chris Gaines,Vanderbilt,OLB,71.9,228.0,31.00504680237,4.82,19.0,34.0,110.0,4.4,
1988,Harry Galbreath,Tennessee,OG,73.1,271.0,35.652489609084505,5.12,24.0,27.0,106.0,4.89,
1988,Kenny Gamble,Colgate (NY),RB,70.5,196.0,27.722549167546905,4.69,,30.0,111.0,4.48,
1988,Teddy Garcia,Louisiana-Monroe,K,69.6,187.0,27.138038380235177,,7.0,,,,
1988,John Garrett,Syracuse,WR,70.6,172.0,24.259082409777793,4.78,9.0,28.0,112.0,4.37,
1988,Peter Giftopoulos,Penn State,ILB,74.5,241.0,30.52529165352912,,,,,,
1988,Ed Gillies,Cal-State Fullerton,OG,77.0,265.0,31.420981615786808,5.01,24.0,26.0,106.0,4.66,
1988,Keith Gloster,Temple,WR,71.5,174.0,23.927233605555287,4.79,,28.0,122.0,4.34,
1988,Tim Goad,North Carolina,DT,74.8,273.0,34.301631444994136,5.06,27.0,29.5,108.0,4.63,
1988,Robert Goff,Auburn,DE,75.1,262.0,32.65703429603848,4.85,18.0,29.0,108.0,,
1988,Erwin Grabisna,Case Western (OH),DT,74.9,251.0,31.453241616325098,4.61,29.0,28.0,111.0,4.41,
1988,David Grant,West Virginia,DT,76.0,277.0,33.713815789473685,5.11,16.0,25.0,102.0,,
1988,Gaston Green,UCLA,RB,70.3,189.0,26.88477951635847,4.32,8.0,33.5,119.0,4.27,
1988,Todd Gregoire,Wisconsin,K,71.3,190.0,26.274222070976002,,12.0,,,,
1988,Paul Gruber,Wisconsin,OT,76.6,290.0,34.74527742366504,,23.0,,,,
1988,Kevin Guidry,Louisiana State,CB,72.6,176.0,23.474413557058188,4.59,,36.0,124.0,4.1,
1988,Brian Habib,Washington,OG,78.8,273.0,30.907618078280812,5.01,34.0,28.5,107.0,4.84,
1988,John Hagy,Texas,FS,71.4,190.0,26.200676348970955,4.65,4.0,31.5,114.0,4.14,
1988,Eugene Hardy,Arizona,CB,70.4,183.0,25.957394434400822,4.89,17.0,32.5,111.0,,
1988,Kevin Harmon,Iowa,RB,71.9,196.0,26.653461286247897,4.6,8.0,27.5,106.0,4.19,
1988,Darryl Harris,Arizona State,WR,70.5,184.0,26.025250238921583,4.62,11.0,31.5,117.0,4.45,
1988,Ken Harvey,California,OLB,74.0,226.0,29.013513513513512,4.61,25.0,37.5,126.0,4.26,
1988,Michael Haynes,Northern Arizona,WR,72.4,180.0,24.140746619456056,4.46,5.0,34.5,119.0,4.36,
1988,Steve Hegdale,Tulsa (OK),OT,76.8,283.0,33.73023139105903,,21.0,,,,
1988,Dan Henning,Maryland,QB,71.5,195.0,26.81500317863954,5.27,5.0,26.5,99.0,4.64,
1988,Charles Henry,Miami (FL),TE,76.1,224.0,27.191554096639567,,,,,,
1988,Ken Henry,Southern California,WR,74.5,194.0,24.572226476284854,4.84,,36.5,112.0,4.44,
1988,Harold Hicks,San Diego State,FS,71.6,199.0,27.288669205080993,4.49,13.0,36.5,126.0,4.3,
1988,Alex Higdon,Ohio State,TE,76.9,247.0,29.36294412380931,4.72,23.0,30.0,109.0,4.32,
1988,Mark Higgs,Kentucky,RB,67.0,195.0,30.537981733125417,4.53,17.0,43.0,126.0,4.16,
1988,Nate Hill,Auburn,DT,75.6,273.0,33.579512051734284,4.9,23.0,31.0,109.0,5.01,
1988,Percy Hines,Houston,CB,70.4,192.0,27.23398760330578,4.54,12.0,32.0,115.0,4.52,
1988,George Hinkle,Arizona,DE,77.8,266.0,30.894257902075726,5.17,19.0,25.0,99.0,4.86,
1988,Mike Hinnant,Temple,TE,74.6,254.0,32.0856902586808,4.97,15.0,29.0,100.0,,
1988,Pierce Holt,Angelo State (TX),DE,76.3,269.0,32.483179282991706,,20.0,,,,
1988,Alan Hooker,North Carolina A&T,RB,73.0,190.0,25.064740101332333,4.69,,33.5,123.0,4.5,
1988,Rob Houghtlin,Iowa,K,71.4,169.0,23.304812120926798,,10.0,,,,
1988,David Houle,Michigan State,OT,76.3,277.0,33.449221789549085,5.12,30.0,32.0,111.0,4.53,
1988,William Howard,Tennessee,RB,71.9,242.0,32.90886546567342,4.89,17.0,26.0,104.0,4.42,
1988,Al Huge,Hillsdale (MI),DT,75.3,279.0,34.591514420406035,5.17,23.0,24.0,103.0,4.71,
1988,Stan Humphries,Louisiana-Monroe,QB,73.9,223.0,28.705909496247163,4.93,,28.0,102.0,4.56,
1988,Mark Hutson,Oklahoma,OG,75.0,289.0,36.11857777777778,5.17,12.0,25.0,96.0,,
1988,Riccardo Ingram,Georgia Tech,CB,71.4,207.0,28.544947390720992,4.72,13.0,29.5,110.0,4.41,
1988,Todd Irvin,Mississippi,OT,77.4,288.0,33.796045910702475,5.2,15.0,26.5,99.0,4.85,
1988,Artis Jackson,Texas Tech,DT,76.9,309.0,36.733399733834325,5.34,22.0,26.0,95.0,5.03,
1988,Keith Jackson,Oklahoma,TE,74.4,250.0,31.7504191235981,4.69,,29.0,,4.59,
1988,Kenny Jackson,San Jose State,RB,70.8,191.0,26.786882760381758,4.77,7.0,28.5,114.0,4.54,
1988,Jeff James,Stanford,WR,70.6,179.0,25.246370647385028,4.59,6.0,33.0,113.0,4.48,
1988,Tony Jeffery,Texas Christian,RB,70.9,208.0,29.08882571650808,4.48,15.0,28.0,115.0,4.4,
1988,Paul Jetton,Texas,OG,76.4,288.0,34.686549162577776,5.33,21.0,28.0,110.0,4.84,
1988,Greg Johnson,Oklahoma,OT,76.0,311.0,37.85197368421053,5.07,23.0,27.0,102.0,4.66,
1988,Michael Johnson,Texas Tech,OLB,73.3,227.0,29.701147799415214,4.93,19.0,27.0,104.0,4.45,
1988,Rory Johnson,St. Joseph's (IN),RB,70.5,222.0,31.40003017956843,4.81,31.0,31.5,111.0,4.56,
1988,Steve Johnson,Virginia Tech,TE,77.4,235.0,27.576634684080144,,16.0,30.5,116.0,4.38,
1988,Troy Johnson,Oklahoma,OLB,72.9,229.0,30.29254423350851,4.76,18.0,30.5,115.0,4.26,
1988,Dante Jones,Oklahoma,OLB,73.3,229.0,29.962831920995967,,17.0,,,,
1988,Derwin Jones,Miami (FL),DT,75.4,270.0,33.38692314728169,,18.0,,,,
1988,Ernie Jones,Indiana,WR,71.0,186.0,25.938901011704026,,,,,,
1988,Keith Jones,Nebraska,RB,69.1,179.0,26.35434708396774,4.38,6.0,36.0,117.0,4.19,
1988,Quintin Jones,Pittsburgh,SS,71.0,193.0,26.91509621106923,,13.0,,,,
1988,Robert Jones,Houston,FS,73.5,205.0,26.67684760979222,4.66,,29.5,110.0,4.26,
1988,Tony Jones,Western Carolina,OT,77.0,270.0,32.01383032551864,5.28,19.0,,,,
1988,Victor Jones,Virginia Tech,OLB,73.8,244.0,31.49433391352884,4.83,14.0,26.0,96.0,4.41,
1988,Paul Jurgensen,Georgia Tech,DE,77.1,243.0,28.737755302881197,5.04,20.0,27.0,108.0,4.49,
1988,Todd Kalis,Arizona State,OG,77.8,277.0,32.17183999577058,5.03,21.0,29.0,109.0,4.66,
1988,Craig Kantner,Ball State (IN),OT,75.8,278.0,34.014313462033826,5.2,26.0,25.0,99.0,4.84,
1988,Ted Karamanos,Northern Illinois,OG,74.0,282.0,36.2027027027027,5.33,29.0,25.5,104.0,4.7,
1988,Brian Kinchen,Louisiana State,TE,74.3,227.0,28.907035426203112,4.99,24.0,33.5,106.0,4.31,
1988,Jeff Knapton,Wyoming,DE,76.9,236.0,28.055282644611324,5.02,16.0,25.0,105.0,4.44,
1988,Matthew Knizner,Penn State,QB,74.4,198.0,25.146331945889695,4.91,,28.5,101.0,4.6,
1988,Kurt Koch,Colorado,DE,79.6,269.0,29.845679402035305,5.32,18.0,26.5,101.0,4.53,
1988,Todd Krumm,Michigan State,CB,72.8,195.0,25.86587519623234,4.79,3.0,27.0,106.0,4.34,
1988,Eric Kumerow,Ohio State,DE,79.0,257.0,28.949046627143087,,,,,,
1988,Greg Kunkel,Kentucky,OT,76.8,286.0,34.087795681423614,5.18,26.0,25.0,91.0,4.47,
1988,Chuck Lanza,Notre Dame,C,74.3,265.0,33.74609862530319,4.88,26.0,30.5,112.0,4.58,
1988,Guy Liggins,San Jose State,WR,74.0,198.0,25.41891891891892,4.72,17.0,30.5,108.0,4.45,
1988,Andre Lloyd,Jackson State (MS),OLB,73.0,252.0,33.2437605554513,,19.0,28.0,108.0,4.7,
1988,Gordon Lockbaum,Holy Cross (MA),RB,70.6,195.0,27.503029476201565,4.75,16.0,30.0,111.0,4.13,
1988,Andre Lockley,Tulane (LA),OT,77.8,286.0,33.21713443606638,5.41,,27.0,97.0,5.01,
1988,Chip Lohmiller,Minnesota,K,75.0,211.0,26.370311111111114,,12.0,,,,
1988,Rodney Lossow,Wisconsin,C,74.6,273.0,34.485800947322275,5.0,28.0,26.0,107.0,4.69,
1988,Rogie Magee,Louisiana State,WR,74.5,203.0,25.71217512724652,4.51,8.0,33.0,111.0,4.34,
1988,Richard Marks,Oklahoma,OT,76.3,273.0,32.9662005362704,5.32,18.0,25.5,95.0,4.86,
1988,Mark Maye,North Carolina,QB,75.0,196.0,24.495644444444444,,,,,,
1988,Martin Mayhew,Florida State,CB,68.5,172.0,25.769300442218555,4.47,7.0,34.0,111.0,4.42,
1988,Dan Mccoin,Cincinnati,QB,74.6,206.0,26.022252729481277,5.1,,25.5,97.0,4.62,
1988,Randall Mcdaniel,Arizona State,OG,75.8,268.0,32.79077700656498,4.6,17.0,35.0,119.0,,
1988,Terence Mcdaniel,Tennessee,CB,70.1,170.0,24.32025982853108,,,,,,
1988,Darryl Mcgill,Wake Forest,RB,69.9,213.0,30.646478414902948,4.59,20.0,30.5,,,
1988,Paul Mcgowan,Florida State,OLB,71.6,227.0,31.128280952529575,4.79,28.0,31.5,116.0,4.5,
1988,Gary Mcguire,Houston,OLB,75.1,238.0,29.665550238386103,4.94,19.0,30.5,102.0,4.5,
1988,Rick Mcleod,Washington,OT,78.0,266.0,30.73602892833662,5.43,,27.5,109.0,4.72,
1988,Danny Mcmanus,Florida State,QB,71.5,196.0,26.95251601545308,4.86,,25.0,101.0,4.49,
1988,Erik Mcmillan,Missouri,SS,73.8,199.0,25.685952658984586,,12.0,35.0,118.0,4.39,
1988,Don Mcpherson,Syracuse,QB,73.1,181.0,23.81217940680552,4.53,,32.0,114.0,4.2,
1988,David Miles,Brigham Young,WR,74.5,183.0,23.17895590288726,4.59,6.0,33.3,119.0,4.32,
1988,Anthony Miller,Tennessee,WR,70.6,181.0,25.528453000987096,4.38,14.0,32.0,111.0,4.2,
1988,James Milling,Maryland,WR,69.4,156.0,22.76989261600046,4.47,8.0,32.0,111.0,4.32,
1988,George Mira,Miami (FL),ILB,71.9,230.0,31.277020897127635,4.83,28.0,32.5,111.0,4.28,
1988,Eric Moore,Indiana,OT,76.9,291.0,34.593590040601256,5.05,18.0,25.0,100.0,,
1988,Tim Moore,Michigan State,OLB,74.5,218.0,27.612089545515968,4.75,17.0,33.5,122.0,3.87,
1988,Jamie Morris,Michigan,RB,66.8,185.0,29.14567571443939,4.54,,30.5,110.0,4.41,
1988,Burton Murchison,Lamar (TX),RB,71.8,205.0,27.955051559190263,,,,,,
1988,Brad Muster,Stanford,FB,75.8,232.0,28.38604576687715,4.69,17.0,,,,
1988,Woody Myers,South Carolina,C,76.5,283.0,33.99530095262506,5.08,20.0,28.0,107.0,,
1988,Keith Neubert,Nebraska,TE,77.1,241.0,28.50123056787806,4.88,11.0,31.5,108.0,4.52,
1988,Anthony Newman,Oregon,SS,72.1,199.0,26.911497938792827,4.43,17.0,38.5,133.0,3.82,
1988,Mark Nichols,Michigan State,DT,73.6,262.0,34.00172790642723,,26.0,,,,
1988,Al Noga,Hawaii,DT,73.0,259.0,34.16719834865828,4.89,34.0,32.0,115.0,4.43,
1988,Lavance Northington,Oregon State,CB,71.8,185.0,25.227729455854625,4.73,16.0,32.5,117.0,4.2,
1988,Ken Norton,UCLA,ILB,73.8,230.0,29.68728196767063,4.56,21.0,32.0,114.0,4.37,
1988,Dave Nugent,Boston College,DT,75.0,269.0,33.61902222222222,5.0,24.0,27.5,103.0,4.79,
1988,Clarence Nunn,San Diego State,CB,70.3,176.0,25.035561877667146,4.61,15.0,32.5,113.0,4.3,
1988,Sammy Obrient,Texas A&M,DT,74.5,257.0,32.551867033016535,5.03,22.0,27.0,108.0,4.62,
1988,Walter Odom,Florida,TE,75.4,241.0,29.800920290721805,4.89,15.0,32.5,117.0,4.6,
1988,Michael Oliphant,Puget Sound (WA),WR,69.0,173.0,25.54484352026885,,13.0,,,,
1988,Tommy Oliver,Alabama State,DE,76.6,256.0,30.671693173993965,4.94,20.0,29.0,102.0,4.76,
1988,Cassius Osborn,Georgia,WR,72.1,194.0,26.235329648873407,4.62,9.0,30.5,110.0,4.48,
1988,Billy Owens,Pittsburgh,FS,73.4,197.0,25.70569979731084,4.63,16.0,30.5,112.0,4.13,
1988,Carl Painter,Hampton (VA),RB,69.5,184.0,26.77956627503752,,9.0,,,,
1988,Daryl Parham,North Carolina,OT,77.8,258.0,29.96510728847946,4.99,13.0,32.0,122.0,4.62,
1988,Anthony Parker,Arizona State,CB,69.9,175.0,25.179031561539983,,,,,,
1988,Matt Patchan,Miami (FL),OT,75.5,275.0,33.915179158808826,,28.0,,,,
1988,Shawn Patterson,Arizona State,DE,76.9,261.0,31.027240551879476,4.81,28.0,29.0,108.0,4.35,
1988,Gary Patton,Eastern Michigan,RB,68.5,193.0,28.9155522403964,4.63,8.0,30.5,108.0,4.32,
1988,Darryl Pearson,Alabama State,WR,73.9,198.0,25.48775820743022,4.78,2.0,28.5,103.0,4.44,
1988,Mike Perez,San Jose State,QB,73.5,207.0,26.93710953769263,,16.0,,,,
1988,Brett Perriman,Miami (FL),WR,69.4,175.0,25.543148767949237,4.36,17.0,36.0,,,
1988,Gerald Perry,Southern (LA),OT,77.9,311.0,36.028053476940414,5.14,13.0,26.5,99.0,,
1988,Richard Petitbon,Maryland,ILB,75.9,240.0,29.287548105214366,,17.0,,,,
1988,Edward Phillips,Auburn,OLB,73.9,241.0,31.022978424195365,4.77,20.0,,,,
1988,John Phillips,Clemson,OG,76.4,268.0,32.27776102628765,5.2,17.0,29.5,98.0,5.04,
1988,Jon Phillips,Oklahoma,OG,75.4,280.0,34.62347585644027,5.07,23.0,26.5,104.0,4.76,
1988,Mike Piel,Illinois,DT,76.5,263.0,31.592806185655093,5.15,,29.0,111.0,4.43,
1988,Paul Pomfret,Penn State,TE,75.5,242.0,29.845357659751766,4.86,17.0,31.5,110.0,4.45,
